obs_wl_nm,ritz_wl_nm,wavelength_nm,aki_s-1,acc,transition_type,spectra_query,element,ion_stage,species,transition,rel_intensity,source
414.5699,414.5689,414.5699,,,,O II,O,II,O II,,,live_nist
414.5907,414.5906,414.5907,,,,O II,O,II,O II,,,live_nist
414.6076,414.6076,414.6076,,,,O II,O,II,O II,,,live_nist
415.3298,415.32977,415.3298,72800000.0,B,,O II,O,II,O II,,72800000.0,live_nist
415.653,415.65302,415.653,19400000.0,B,,O II,O,II,O II,,19400000.0,live_nist
416.9225,416.92236,416.9225,24900000.0,B,,O II,O,II,O II,,24900000.0,live_nist
418.5449,418.544,418.5449,191000000.0,D,,O II,O,II,O II,,191000000.0,live_nist
,418.9581,418.9581,7060000.0,D,,O II,O,II,O II,,7060000.0,live_nist
418.9789,418.9788,418.9789,198000000.0,D,,O II,O,II,O II,,198000000.0,live_nist
419.2518,419.2512,419.2518,32100000.0,D,,O II,O,II,O II,,32100000.0,live_nist
419.626,419.6273,419.626,3560000.0,D,,O II,O,II,O II,,3560000.0,live_nist
419.6701,419.6697,419.6701,35600000.0,D,,O II,O,II,O II,,35600000.0,live_nist
422.1703,422.1701,422.1703,,,,O II,O,II,O II,,,live_nist
422.4796,422.4806,422.4796,,,,O II,O,II,O II,,,live_nist
,422.5262,422.5262,,,,O II,O,II,O II,,,live_nist
423.793,423.7921,423.793,,,,O II,O,II,O II,,,live_nist
,424.4765,424.4765,,,,O II,O,II,O II,,,live_nist
424.5519,424.5512,424.5519,,,,O II,O,II,O II,,,live_nist
425.3895,425.3894,425.3895,,,,O II,O,II,O II,,,live_nist
,425.3908,425.3908,,,,O II,O,II,O II,,,live_nist
425.4121,425.4122,425.4121,,,,O II,O,II,O II,,,live_nist
425.7549,425.7544,425.7549,,,,O II,O,II,O II,,,live_nist
427.3104,427.3101,427.3104,,,,O II,O,II,O II,,,live_nist
427.424,427.4243,427.424,,,,O II,O,II,O II,,,live_nist
427.5551,427.55507,427.5551,,,,O II,O,II,O II,,,live_nist
427.5994,427.5993,427.5994,,,,O II,O,II,O II,,,live_nist
427.6281,427.6282,427.6281,,,,O II,O,II,O II,,,live_nist
,427.662,427.662,,,,O II,O,II,O II,,,live_nist
427.6748,427.67489,427.6748,,,,O II,O,II,O II,,,live_nist
427.7427,427.7426,427.7427,,,,O II,O,II,O II,,,live_nist
427.7427,427.7427,427.7427,,,,O II,O,II,O II,,,live_nist
427.7706,427.7695,427.7706,6930000.0,D,,O II,O,II,O II,,6930000.0,live_nist
427.7892,427.78935,427.7892,,,,O II,O,II,O II,,,live_nist
427.9156,427.9165,427.9156,5770000.0,D,,O II,O,II,O II,,5770000.0,live_nist
428.1318,428.13134,428.1318,,,,O II,O,II,O II,,,live_nist
,428.2021,428.2021,,,,O II,O,II,O II,,,live_nist
428.2964,428.2961,428.2964,,,,O II,O,II,O II,,,live_nist
428.3249,428.32512,428.3249,,,,O II,O,II,O II,,,live_nist
428.3727,428.3721,428.3727,,,,O II,O,II,O II,,,live_nist
428.4002,428.4011,428.4002,,,,O II,O,II,O II,,,live_nist
428.4393,428.43992,428.4393,,,,O II,O,II,O II,,,live_nist
428.5687,428.5684,428.5687,,,,O II,O,II,O II,,,live_nist
428.7734,428.7727,428.7734,1150000.0,D,,O II,O,II,O II,,1150000.0,live_nist
428.882,428.882,428.882,,,,O II,O,II,O II,,,live_nist
428.882,428.8829,428.882,,,,O II,O,II,O II,,,live_nist
429.1254,429.12535,429.1254,,,,O II,O,II,O II,,,live_nist
429.1857,429.18528,429.1857,,,,O II,O,II,O II,,,live_nist
429.2211,429.22138,429.2211,,,,O II,O,II,O II,,,live_nist
429.2954,429.2977,429.2954,,,,O II,O,II,O II,,,live_nist
429.4781,429.47815,429.4781,,,,O II,O,II,O II,,,live_nist
,429.49188,429.49188,,,,O II,O,II,O II,,,live_nist
430.2858,430.2853,430.2858,,,,O II,O,II,O II,,,live_nist
430.307,430.3071,430.307,,,,O II,O,II,O II,,,live_nist
430.3609,430.36107,430.3609,,,,O II,O,II,O II,,,live_nist
430.3825,430.38231,430.3825,,,,O II,O,II,O II,,,live_nist
,430.40838,430.40838,,,,O II,O,II,O II,,,live_nist
430.539,430.53874,430.539,,,,O II,O,II,O II,,,live_nist
430.5965,430.5965,430.5965,,,,O II,O,II,O II,,,live_nist
430.6354,430.635,430.6354,,,,O II,O,II,O II,,,live_nist
430.7233,430.72324,430.7233,,,,O II,O,II,O II,,,live_nist
430.8999,430.8998,430.8999,,,,O II,O,II,O II,,,live_nist
430.8999,430.9007,430.8999,,,,O II,O,II,O II,,,live_nist
431.2107,431.2111,431.2107,,,,O II,O,II,O II,,,live_nist
431.3442,431.34415,431.3442,,,,O II,O,II,O II,,,live_nist
431.5393,431.5385,431.5393,,,,O II,O,II,O II,,,live_nist
431.5393,431.5394,431.5393,,,,O II,O,II,O II,,,live_nist
431.5828,431.5826,431.5828,,,,O II,O,II,O II,,,live_nist
431.7138,431.7139,431.7138,36800000.0,B,,O II,O,II,O II,,36800000.0,live_nist
431.77,431.76958,431.77,,,,O II,O,II,O II,,,live_nist
431.9629,431.963,431.9629,24800000.0,B,,O II,O,II,O II,,24800000.0,live_nist
,431.9866,431.9866,56200000.0,D,,O II,O,II,O II,,56200000.0,live_nist
432.2445,432.24477,432.2445,,,,O II,O,II,O II,,,live_nist
432.479,432.4788,432.479,,,,O II,O,II,O II,,,live_nist
432.5758,432.5761,432.5758,14200000.0,B,,O II,O,II,O II,,14200000.0,live_nist
432.7465,432.746,432.7465,67600000.0,D,,O II,O,II,O II,,67600000.0,live_nist
432.7851,432.7849,432.7851,7240000.0,D,,O II,O,II,O II,,7240000.0,live_nist
432.8586,432.8591,432.8586,112000000.0,D,,O II,O,II,O II,,112000000.0,live_nist
,433.1159,433.1159,,,,O II,O,II,O II,,,live_nist
433.1176,433.1176,433.1176,,,,O II,O,II,O II,,,live_nist
433.1468,433.1466,433.1468,4820000.0,D,,O II,O,II,O II,,4820000.0,live_nist
433.1862,433.1857,433.1862,65000000.0,D,,O II,O,II,O II,,65000000.0,live_nist
,433.2333,433.2333,,,,O II,O,II,O II,,,live_nist
433.2707,433.2694,433.2707,,,,O II,O,II,O II,,,live_nist
433.4029,433.4026,433.4029,,,,O II,O,II,O II,,,live_nist
433.4186,433.4184,433.4186,,,,O II,O,II,O II,,,live_nist
,433.4324,433.4324,,,,O II,O,II,O II,,,live_nist
433.5362,433.5359,433.5362,,,,O II,O,II,O II,,,live_nist
433.6862,433.6859,433.6862,15300000.0,B,,O II,O,II,O II,,15300000.0,live_nist
434.0328,434.0323,434.0328,,,,O II,O,II,O II,,,live_nist
434.2004,434.2003,434.2004,,,,O II,O,II,O II,,,live_nist
434.2813,434.2801,434.2813,,,,O II,O,II,O II,,,live_nist
434.2813,434.2815,434.2813,,,,O II,O,II,O II,,,live_nist
434.3202,434.3194,434.3202,,,,O II,O,II,O II,,,live_nist
434.3202,434.3207,434.3202,,,,O II,O,II,O II,,,live_nist
434.4375,434.4371,434.4375,,,,O II,O,II,O II,,,live_nist
434.4958,434.4985,434.4958,,,,O II,O,II,O II,,,live_nist
,434.5552,434.5552,,,,O II,O,II,O II,,,live_nist
434.556,434.556,434.556,79500000.0,B,,O II,O,II,O II,,79500000.0,live_nist
434.6159,434.6167,434.6159,,,,O II,O,II,O II,,,live_nist
434.7223,434.7217,434.7223,11900000.0,B+,,O II,O,II,O II,,11900000.0,live_nist
434.7223,434.7224,434.7223,,,,O II,O,II,O II,,,live_nist
434.742,434.7413,434.742,93200000.0,B+,,O II,O,II,O II,,93200000.0,live_nist
434.9426,434.9426,434.9426,67500000.0,B,,O II,O,II,O II,,67500000.0,live_nist
435.1262,435.126,435.1262,98900000.0,B+,,O II,O,II,O II,,98900000.0,live_nist
,435.1457,435.1457,5820000.0,B,,O II,O,II,O II,,5820000.0,live_nist
435.3594,435.3592,435.3594,,,,O II,O,II,O II,,,live_nist
435.4178,435.4208,435.4178,,,,O II,O,II,O II,,,live_nist
,435.4589,435.4589,21900.0,C,,O II,O,II,O II,,21900.0,live_nist
435.7252,435.7221,435.7252,,,,O II,O,II,O II,,,live_nist
435.7252,435.7254,435.7252,,,,O II,O,II,O II,,,live_nist
435.7252,435.7257,435.7252,27200.0,C,,O II,O,II,O II,,27200.0,live_nist
,435.7522,435.7522,,,,O II,O,II,O II,,,live_nist
435.8451,435.8442,435.8451,,,,O II,O,II,O II,,,live_nist
435.9392,435.9395,435.9392,1440000.0,C+,,O II,O,II,O II,,1440000.0,live_nist
436.653,436.653,436.653,,,,O II,O,II,O II,,,live_nist
436.6892,436.6895,436.6892,39200000.0,B,,O II,O,II,O II,,39200000.0,live_nist
436.9275,436.9272,436.9275,35700000.0,B,,O II,O,II,O II,,35700000.0,live_nist
437.1618,437.1609,437.1618,,,,O II,O,II,O II,,,live_nist
437.4295,437.4322,437.4295,,,,O II,O,II,O II,,,live_nist
437.8027,437.8029,437.8027,,,,O II,O,II,O II,,,live_nist
437.8427,437.8428,437.8427,,,,O II,O,II,O II,,,live_nist
,438.4446,438.4446,2290000.0,D,,O II,O,II,O II,,2290000.0,live_nist
,438.47,438.47,,,,O II,O,II,O II,,,live_nist
,438.5325,438.5325,,,,O II,O,II,O II,,,live_nist
,439.3435,439.3435,1140000.0,E,,O II,O,II,O II,,1140000.0,live_nist
439.5942,439.5935,439.5942,39100000.0,B,,O II,O,II,O II,,39100000.0,live_nist
439.7855,439.7823,439.7855,,,,O II,O,II,O II,,,live_nist
440.495,440.497,440.495,,,,O II,O,II,O II,,,live_nist
,440.5381,440.5381,565000.0,E,,O II,O,II,O II,,565000.0,live_nist
440.5987,440.5978,440.5987,4300000.0,B,,O II,O,II,O II,,4300000.0,live_nist
,441.4456,441.4456,2810000.0,D,,O II,O,II,O II,,2810000.0,live_nist
441.4905,441.4899,441.4905,84700000.0,B,,O II,O,II,O II,,84700000.0,live_nist
441.6974,441.6975,441.6974,71600000.0,B,,O II,O,II,O II,,71600000.0,live_nist
443.5506,443.5506,443.5506,,,,O II,O,II,O II,,,live_nist
,443.9482,443.9482,144000.0,D,,O II,O,II,O II,,144000.0,live_nist
444.3007,444.301,444.3007,50500000.0,D,,O II,O,II,O II,,50500000.0,live_nist
444.3516,444.3523,444.3516,1890000.0,D,,O II,O,II,O II,,1890000.0,live_nist
444.6809,444.6786,444.6809,,,,O II,O,II,O II,,,live_nist
444.6809,444.6796,444.6809,,,,O II,O,II,O II,,,live_nist
444.7673,444.7676,444.7673,2520000.0,D,,O II,O,II,O II,,2520000.0,live_nist
444.8186,444.8191,444.8186,51000000.0,D,,O II,O,II,O II,,51000000.0,live_nist
445.2375,445.2378,445.2375,13700000.0,B,,O II,O,II,O II,,13700000.0,live_nist
,445.3966,445.3966,95400.0,D,,O II,O,II,O II,,95400.0,live_nist
446.5417,446.5407,446.5417,,,,O II,O,II,O II,,,live_nist
446.6241,446.6235,446.6241,90000000.0,C+,,O II,O,II,O II,,90000000.0,live_nist
446.6415,446.6434,446.6415,,,,O II,O,II,O II,,,live_nist
,446.721,446.721,47300.0,E,,O II,O,II,O II,,47300.0,live_nist
446.7475,446.7465,446.7475,90000000.0,C+,,O II,O,II,O II,,90000000.0,live_nist
446.7921,446.7924,446.7921,,,,O II,O,II,O II,,,live_nist
446.9373,446.9378,446.9373,,,,O II,O,II,O II,,,live_nist
447.7904,447.7906,447.7904,,,,O II,O,II,O II,,,live_nist
,448.4504,448.4504,19300.0,C,,O II,O,II,O II,,19300.0,live_nist
448.7716,448.7712,448.7716,,,,O II,O,II,O II,,,live_nist
448.8196,448.8183,448.8196,,,,O II,O,II,O II,,,live_nist
448.8196,448.8198,448.8196,,,,O II,O,II,O II,,,live_nist
448.9462,448.9462,448.9462,,,,O II,O,II,O II,,,live_nist
449.1227,449.1222,449.1227,,,,O II,O,II,O II,,,live_nist
,453.9543,453.9543,669000.0,C,,O II,O,II,O II,,669000.0,live_nist
,455.773,455.773,25400000.0,D,,O II,O,II,O II,,25400000.0,live_nist
,455.894,455.894,21200000.0,D,,O II,O,II,O II,,21200000.0,live_nist
,456.022,456.022,4230000.0,D,,O II,O,II,O II,,4230000.0,live_nist
456.3178,456.3178,456.3178,718000.0,C,,O II,O,II,O II,,718000.0,live_nist
459.0972,459.0974,459.0972,88500000.0,B+,,O II,O,II,O II,,88500000.0,live_nist
459.596,459.5957,459.596,4870000.0,B,,O II,O,II,O II,,4870000.0,live_nist
459.6175,459.6177,459.6175,83400000.0,B+,,O II,O,II,O II,,83400000.0,live_nist
460.2128,460.2129,460.2128,,,,O II,O,II,O II,,,live_nist
460.3228,460.3229,460.3228,363000.0,C,,O II,O,II,O II,,363000.0,live_nist
460.9442,460.9436,460.9442,,,,O II,O,II,O II,,,live_nist
461.0203,461.0202,461.0203,,,,O II,O,II,O II,,,live_nist
461.107,461.1083,461.107,,,,O II,O,II,O II,,,live_nist
461.3137,461.3137,461.3137,,,,O II,O,II,O II,,,live_nist
461.3681,461.3681,461.3681,,,,O II,O,II,O II,,,live_nist
462.1272,462.1249,462.1272,,,,O II,O,II,O II,,,live_nist
463.8855,463.88558,463.8855,36100000.0,B,,O II,O,II,O II,,36100000.0,live_nist
464.18104,464.18103,464.18104,58500000.0,B,,O II,O,II,O II,,58500000.0,live_nist
464.3386,464.3412,464.3386,,,,O II,O,II,O II,,,live_nist
464.7803,464.7791,464.7803,,,,O II,O,II,O II,,,live_nist
464.7803,464.7802,464.7803,,,,O II,O,II,O II,,,live_nist
464.91348,464.91347,464.91348,78400000.0,B,,O II,O,II,O II,,78400000.0,live_nist
465.08394,465.08384,465.08394,67000000.0,B,,O II,O,II,O II,,67000000.0,live_nist
466.16332,466.16324,466.16332,40400000.0,B,,O II,O,II,O II,,40400000.0,live_nist
466.9266,466.926,466.9266,,,,O II,O,II,O II,,,live_nist
466.9427,466.9423,466.9427,,,,O II,O,II,O II,,,live_nist
467.37322,467.37331,467.37322,12400000.0,B,,O II,O,II,O II,,12400000.0,live_nist
467.6235,467.6235,467.6235,20500000.0,B,,O II,O,II,O II,,20500000.0,live_nist
467.7068,467.7065,467.7068,,,,O II,O,II,O II,,,live_nist
,467.8424,467.8424,440000.0,C,,O II,O,II,O II,,440000.0,live_nist
468.0583,468.0593,468.0583,,,,O II,O,II,O II,,,live_nist
,468.1962,468.1962,527000.0,C,,O II,O,II,O II,,527000.0,live_nist
469.0896,469.0888,469.0896,18600000.0,D,,O II,O,II,O II,,18600000.0,live_nist
469.1416,469.1419,469.1416,74300000.0,D,,O II,O,II,O II,,74300000.0,live_nist
469.3195,469.3192,469.3195,,,,O II,O,II,O II,,,live_nist
469.6347,469.63528,469.6347,3150000.0,B,,O II,O,II,O II,,3150000.0,live_nist
469.6347,469.6357,469.6347,,,,O II,O,II,O II,,,live_nist
469.8446,469.8437,469.8446,6590000.0,D,,O II,O,II,O II,,6590000.0,live_nist
469.9003,469.9011,469.9003,98800000.0,D,,O II,O,II,O II,,98800000.0,live_nist
469.922,469.9218,469.922,93600000.0,B,,O II,O,II,O II,,93600000.0,live_nist
,470.0441,470.0441,38000.0,C,,O II,O,II,O II,,38000.0,live_nist
470.1184,470.1179,470.1184,92300000.0,C,,O II,O,II,O II,,92300000.0,live_nist
470.1708,470.1712,470.1708,36900000.0,D,,O II,O,II,O II,,36900000.0,live_nist
470.3163,470.3161,470.3163,92000000.0,D,,O II,O,II,O II,,92000000.0,live_nist
470.5352,470.5346,470.5352,113000000.0,B,,O II,O,II,O II,,113000000.0,live_nist
470.7484,470.751,470.7484,,,,O II,O,II,O II,,,live_nist
470.7811,470.7822,470.7811,,,,O II,O,II,O II,,,live_nist
471.0012,471.0009,471.0012,29800000.0,C,,O II,O,II,O II,,29800000.0,live_nist
,471.9803,471.9803,85700.0,D,,O II,O,II,O II,,85700.0,live_nist
474.1707,474.1704,474.1707,5070000.0,C+,,O II,O,II,O II,,5070000.0,live_nist
475.1271,475.1278,475.1271,6390000.0,C,,O II,O,II,O II,,6390000.0,live_nist
475.2681,475.2691,475.2681,1450000.0,C,,O II,O,II,O II,,1450000.0,live_nist
477.3782,477.3773,477.3782,,,,O II,O,II,O II,,,live_nist
477.4059,477.4076,477.4059,136000.0,D,,O II,O,II,O II,,136000.0,live_nist
484.3366,484.3371,484.3366,,,,O II,O,II,O II,,,live_nist
484.4913,484.4919,484.4913,1020000.0,D,,O II,O,II,O II,,1020000.0,live_nist
485.6395,485.6389,485.6395,5580000.0,C,,O II,O,II,O II,,5580000.0,live_nist
485.6758,485.6762,485.6758,10000000.0,C,,O II,O,II,O II,,10000000.0,live_nist
486.0968,486.0965,486.0968,47000000.0,C,,O II,O,II,O II,,47000000.0,live_nist
486.4879,486.4878,486.4879,8070000.0,C,,O II,O,II,O II,,8070000.0,live_nist
487.152,487.1523,487.152,56000000.0,C,,O II,O,II,O II,,56000000.0,live_nist
487.2005,487.2017,487.2005,9340000.0,D,,O II,O,II,O II,,9340000.0,live_nist
489.0858,489.0856,489.0858,51000000.0,C+,,O II,O,II,O II,,51000000.0,live_nist
490.6833,490.683,490.6833,47800000.0,C+,,O II,O,II,O II,,47800000.0,live_nist
492.4531,492.4529,492.4531,54300000.0,C+,,O II,O,II,O II,,54300000.0,live_nist
494.1069,494.1072,494.1069,60400000.0,B,,O II,O,II,O II,,60400000.0,live_nist
494.2999,494.3005,494.2999,78800000.0,B,,O II,O,II,O II,,78800000.0,live_nist
495.5705,495.5707,495.5705,18100000.0,B,,O II,O,II,O II,,18100000.0,live_nist
320.037,,320.037,,,,Ar I,Ar,I,Ar I,,,live_nist
331.934,,331.934,,,,Ar I,Ar,I,Ar I,,,live_nist
337.347,,337.347,,,,Ar I,Ar,I,Ar I,,,live_nist
339.373,,339.373,,,,Ar I,Ar,I,Ar I,,,live_nist
,340.61804,340.61804,390000.0,D,,Ar I,Ar,I,Ar I,,390000.0,live_nist
346.107,346.10783,346.107,67000.0,D,,Ar I,Ar,I,Ar I,,67000.0,live_nist
355.4306,355.43055,355.4306,270000.0,D,,Ar I,Ar,I,Ar I,,270000.0,live_nist
,356.32859,356.32859,120000.0,D,,Ar I,Ar,I,Ar I,,120000.0,live_nist
,356.7656,356.7656,110000.0,D,,Ar I,Ar,I,Ar I,,110000.0,live_nist
,357.22953,357.22953,510000.0,D,,Ar I,Ar,I,Ar I,,510000.0,live_nist
360.6522,360.65217,360.6522,760000.0,D,,Ar I,Ar,I,Ar I,,760000.0,live_nist
,363.26829,363.26829,66000.0,D,,Ar I,Ar,I,Ar I,,66000.0,live_nist
,363.446,363.446,130000.0,D,,Ar I,Ar,I,Ar I,,130000.0,live_nist
,364.31163,364.31163,24000.0,D,,Ar I,Ar,I,Ar I,,24000.0,live_nist
,364.98317,364.98317,800000.0,D,,Ar I,Ar,I,Ar I,,800000.0,live_nist
,365.95291,365.95291,44000.0,D,,Ar I,Ar,I,Ar I,,44000.0,live_nist
,367.06701,367.06701,31000.0,D,,Ar I,Ar,I,Ar I,,31000.0,live_nist
,367.52352,367.52352,49000.0,D,,Ar I,Ar,I,Ar I,,49000.0,live_nist
377.0369,377.03689,377.0369,70000.0,D,,Ar I,Ar,I,Ar I,,70000.0,live_nist
383.4679,383.46784,383.4679,750000.0,D,,Ar I,Ar,I,Ar I,,750000.0,live_nist
,389.46601,389.46601,57000.0,D,,Ar I,Ar,I,Ar I,,57000.0,live_nist
394.7505,394.750472,394.7505,56000.0,C+,,Ar I,Ar,I,Ar I,,56000.0,live_nist
394.8979,394.897881,394.8979,460000.0,B,,Ar I,Ar,I,Ar I,,460000.0,live_nist
404.4418,404.441804,404.4418,330000.0,B,,Ar I,Ar,I,Ar I,,330000.0,live_nist
,404.596541,404.596541,41000.0,B,,Ar I,Ar,I,Ar I,,41000.0,live_nist
,405.452576,405.452576,27000.0,C+,,Ar I,Ar,I,Ar I,,27000.0,live_nist
415.859,415.85907,415.859,1400000.0,B,,Ar I,Ar,I,Ar I,,1400000.0,live_nist
416.418,416.417952,416.418,290000.0,B,,Ar I,Ar,I,Ar I,,290000.0,live_nist
418.1884,418.188354,418.1884,560000.0,B,,Ar I,Ar,I,Ar I,,560000.0,live_nist
419.0713,419.071294,419.0713,280000.0,B,,Ar I,Ar,I,Ar I,,280000.0,live_nist
419.1029,419.102932,419.1029,540000.0,C+,,Ar I,Ar,I,Ar I,,540000.0,live_nist
419.8317,419.831729,419.8317,2570000.0,B,,Ar I,Ar,I,Ar I,,2570000.0,live_nist
420.0674,420.067472,420.0674,970000.0,B+,,Ar I,Ar,I,Ar I,,970000.0,live_nist
425.1185,425.11849,425.1185,111000.0,C+,,Ar I,Ar,I,Ar I,,111000.0,live_nist
425.9362,425.93617,425.9362,3980000.0,B+,,Ar I,Ar,I,Ar I,,3980000.0,live_nist
426.6286,426.62867,426.6286,310000.0,C+,,Ar I,Ar,I,Ar I,,310000.0,live_nist
427.2169,427.21689,427.2169,800000.0,B,,Ar I,Ar,I,Ar I,,800000.0,live_nist
430.0101,430.01009,430.0101,377000.0,B+,,Ar I,Ar,I,Ar I,,377000.0,live_nist
433.3561,433.35612,433.3561,570000.0,B+,,Ar I,Ar,I,Ar I,,570000.0,live_nist
433.5338,433.53378,433.5338,390000.0,C+,,Ar I,Ar,I,Ar I,,390000.0,live_nist
434.5168,434.51679,434.5168,300000.0,B,,Ar I,Ar,I,Ar I,,300000.0,live_nist
,436.37949,436.37949,12000.0,B,,Ar I,Ar,I,Ar I,,12000.0,live_nist
,442.39944,442.39944,7300.0,C+,,Ar I,Ar,I,Ar I,,7300.0,live_nist
451.0733,451.07334,451.0733,1180000.0,B+,,Ar I,Ar,I,Ar I,,1180000.0,live_nist
452.2323,452.23234,452.2323,90000.0,B,,Ar I,Ar,I,Ar I,,90000.0,live_nist
,454.4746,454.4746,83000.0,E,,Ar I,Ar,I,Ar I,,83000.0,live_nist
,455.4324,455.4324,38000.0,E,,Ar I,Ar,I,Ar I,,38000.0,live_nist
,458.4956,458.4956,160000.0,E,,Ar I,Ar,I,Ar I,,160000.0,live_nist
,458.6611,458.6611,230000.0,E,,Ar I,Ar,I,Ar I,,230000.0,live_nist
,458.7209,458.7209,490000.0,E,,Ar I,Ar,I,Ar I,,490000.0,live_nist
,458.92893,458.92893,6200.0,C,,Ar I,Ar,I,Ar I,,6200.0,live_nist
459.6097,459.60966,459.6097,95000.0,B,,Ar I,Ar,I,Ar I,,95000.0,live_nist
462.8441,462.84409,462.8441,38300.0,B+,,Ar I,Ar,I,Ar I,,38300.0,live_nist
,464.2137,464.2137,96000.0,E,,Ar I,Ar,I,Ar I,,96000.0,live_nist
,464.7489,464.7489,120000.0,E,,Ar I,Ar,I,Ar I,,120000.0,live_nist
470.2316,470.23164,470.2316,109000.0,B,,Ar I,Ar,I,Ar I,,109000.0,live_nist
,474.6821,474.6821,360000.0,E,,Ar I,Ar,I,Ar I,,360000.0,live_nist
,475.29388,475.29388,450000.0,E,,Ar I,Ar,I,Ar I,,450000.0,live_nist
,476.86729,476.86729,860000.0,D,,Ar I,Ar,I,Ar I,,860000.0,live_nist
,479.8742,479.8742,88000.0,E,,Ar I,Ar,I,Ar I,,88000.0,live_nist
,483.597,483.597,93000.0,E,,Ar I,Ar,I,Ar I,,93000.0,live_nist
,483.6697,483.6697,102000.0,C,,Ar I,Ar,I,Ar I,,102000.0,live_nist
,487.62607,487.62607,780000.0,D,,Ar I,Ar,I,Ar I,,780000.0,live_nist
,488.629,488.629,120000.0,E,,Ar I,Ar,I,Ar I,,120000.0,live_nist
,488.79471,488.79471,1300000.0,D,,Ar I,Ar,I,Ar I,,1300000.0,live_nist
,489.46909,489.46909,1800000.0,D,,Ar I,Ar,I,Ar I,,1800000.0,live_nist
,492.1034,492.1034,59000.0,E,,Ar I,Ar,I,Ar I,,59000.0,live_nist
,493.772,493.772,36000.0,E,,Ar I,Ar,I,Ar I,,36000.0,live_nist
,495.675,495.675,180000.0,E,,Ar I,Ar,I,Ar I,,180000.0,live_nist
,498.9943,498.9943,110000.0,E,,Ar I,Ar,I,Ar I,,110000.0,live_nist
200.3325,200.331919,200.3325,,,,Ar II,Ar,II,Ar II,,,live_nist
200.39101,200.390976,200.39101,,,,Ar II,Ar,II,Ar II,,,live_nist
200.49162,200.491595,200.49162,,,,Ar II,Ar,II,Ar II,,,live_nist
200.7178,200.716909,200.7178,,,,Ar II,Ar,II,Ar II,,,live_nist
201.1141,201.113972,201.1141,,,,Ar II,Ar,II,Ar II,,,live_nist
201.4311,201.43087,201.4311,,,,Ar II,Ar,II,Ar II,,,live_nist
201.53171,201.531681,201.53171,,,,Ar II,Ar,II,Ar II,,,live_nist
201.87552,201.875523,201.87552,,,,Ar II,Ar,II,Ar II,,,live_nist
202.176,202.17457,202.176,,,,Ar II,Ar,II,Ar II,,,live_nist
202.273,202.274361,202.273,,,,Ar II,Ar,II,Ar II,,,live_nist
202.31164,202.311608,202.31164,,,,Ar II,Ar,II,Ar II,,,live_nist
202.4733,202.476857,202.4733,,,,Ar II,Ar,II,Ar II,,,live_nist
202.51844,202.518429,202.51844,,,,Ar II,Ar,II,Ar II,,,live_nist
202.6602,202.660672,202.6602,,,,Ar II,Ar,II,Ar II,,,live_nist
202.8558,202.856745,202.8558,,,,Ar II,Ar,II,Ar II,,,live_nist
203.21774,203.217775,203.21774,,,,Ar II,Ar,II,Ar II,,,live_nist
203.47624,203.476255,203.47624,,,,Ar II,Ar,II,Ar II,,,live_nist
203.5629,203.56079,203.5629,,,,Ar II,Ar,II,Ar II,,,live_nist
203.94919,203.949186,203.94919,,,,Ar II,Ar,II,Ar II,,,live_nist
204.23607,204.236054,204.23607,,,,Ar II,Ar,II,Ar II,,,live_nist
204.6155,204.615789,204.6155,,,,Ar II,Ar,II,Ar II,,,live_nist
204.64925,204.649276,204.64925,,,,Ar II,Ar,II,Ar II,,,live_nist
204.79994,204.799982,204.79994,,,,Ar II,Ar,II,Ar II,,,live_nist
205.03242,205.032402,205.03242,,,,Ar II,Ar,II,Ar II,,,live_nist
205.07924,205.079243,205.07924,,,,Ar II,Ar,II,Ar II,,,live_nist
205.75127,205.751267,205.75127,,,,Ar II,Ar,II,Ar II,,,live_nist
205.80835,205.80832,205.80835,,,,Ar II,Ar,II,Ar II,,,live_nist
205.91973,205.919705,205.91973,,,,Ar II,Ar,II,Ar II,,,live_nist
206.0079,206.007466,206.0079,,,,Ar II,Ar,II,Ar II,,,live_nist
206.0855,206.085173,206.0855,,,,Ar II,Ar,II,Ar II,,,live_nist
206.37647,206.376514,206.37647,,,,Ar II,Ar,II,Ar II,,,live_nist
206.4211,206.421105,206.4211,,,,Ar II,Ar,II,Ar II,,,live_nist
207.34254,207.342531,207.34254,,,,Ar II,Ar,II,Ar II,,,live_nist
207.4003,207.400469,207.4003,,,,Ar II,Ar,II,Ar II,,,live_nist
207.6184,207.618356,207.6184,,,,Ar II,Ar,II,Ar II,,,live_nist
207.9653,207.965303,207.9653,,,,Ar II,Ar,II,Ar II,,,live_nist
208.03555,208.035549,208.03555,,,,Ar II,Ar,II,Ar II,,,live_nist
208.21077,208.210791,208.21077,,,,Ar II,Ar,II,Ar II,,,live_nist
208.6816,208.681189,208.6816,,,,Ar II,Ar,II,Ar II,,,live_nist
208.7718,208.771598,208.7718,,,,Ar II,Ar,II,Ar II,,,live_nist
209.16231,209.16231,209.16231,,,,Ar II,Ar,II,Ar II,,,live_nist
209.16405,209.164041,209.16405,,,,Ar II,Ar,II,Ar II,,,live_nist
209.23334,209.233367,209.23334,,,,Ar II,Ar,II,Ar II,,,live_nist
